"","pathway","transcriptome_pval","transcriptome_padj","proteome_pval","proteome_padj","phosphoproteome_pval","phosphoproteome_padj","combined_pval","combined_padj","Contrast","negativelog10FDR","Pathway","Algorithm"
"605","(KEGG) Basal cell carcinoma",0.384297520661157,0.74804021500803,0.4224,1,0.0133073672759968,0.997416020671835,0.992855588834983,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Basal Cell Carcinoma","multiGSEA"
"606","(KEGG) Melanoma",0.934579439252336,0.975349683246566,0.858461538461538,1,0.366622864651774,0.997416020671835,0.999620727219994,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Melanoma","multiGSEA"
"607","(KEGG) Bladder cancer",0.44047619047619,0.787287903667214,0.688650306748466,1,0.809722222222222,0.997416020671835,0.994472123857762,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Bladder Cancer","multiGSEA"
"608","(KEGG) Chronic myeloid leukemia",0.293622141997593,0.693678025390088,0.911877394636015,1,0.721218961625282,0.997416020671835,0.990237302221614,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Chronic Myeloid Leukemia","multiGSEA"
"609","(KEGG) Acute myeloid leukemia",0.195031055900621,0.633278729552021,0.948467966573816,1,0.655491329479769,0.997416020671835,0.986727354192614,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Acute Myeloid Leukemia","multiGSEA"
"610","(KEGG) Small cell lung cancer",0.112426035502959,0.582741617357002,0.89344262295082,1,0.283582089552239,0.997416020671835,0.98320911895702,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Small Cell Lung Cancer","multiGSEA"
"611","(KEGG) Non-small cell lung cancer",0.277506112469438,0.684955563317421,0.986013986013986,1,0.539192399049881,0.997416020671835,0.989772044546076,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Non-Small Cell Lung Cancer","multiGSEA"
"612","(KEGG) Breast cancer",0.607683352735739,0.843703226342924,0.273858921161826,0.987727708533078,0.0323325635103926,0.997416020671835,0.999763556614671,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Breast Cancer","multiGSEA"
"613","(KEGG) Hepatocellular carcinoma",0.62122905027933,0.851111165801196,0.965909090909091,1,0.497337593184239,0.997416020671835,0.996671997295731,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Hepatocellular Carcinoma","multiGSEA"
"614","(KEGG) Gastric cancer",0.58041958041958,0.832033196153505,0.879834254143646,1,0.235154394299287,0.997416020671835,0.996066612870326,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Gastric Cancer","multiGSEA"
"615","(KEGG) Central carbon metabolism in cancer",1.94153115714062e-05,0.000862594556958191,0.0248102457534305,0.299270996910725,0.423990498812352,0.997416020671835,0.308951032527815,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Central Carbon Metabolism In Cancer","multiGSEA"
"616","(KEGG) Choline metabolism in cancer",0.00893873540382782,0.173746669411903,0.252793296089385,0.987727708533078,0.428921568627451,0.997416020671835,0.991112161705786,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Choline Metabolism In Cancer","multiGSEA"
"617","(KEGG) PD-L1 expression and PD-1 checkpoint pathway in cancer",0.307322929171669,0.695332774384158,0.509727626459144,1,0.92485549132948,0.997416020671835,0.990324083012463,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Pd-L1 Expression And Pd-1 Checkpoint Pathway In Cancer","multiGSEA"
"618","(KEGG) Asthma",0.777083333333333,0.951468175853018,NA,NA,NA,NA,0.951468175853018,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Asthma","multiGSEA"
"619","(KEGG) Autoimmune thyroid disease",0.744505494505495,0.932814380949491,0.293774319066148,0.987727708533078,NA,NA,0.995957811663519,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Autoimmune Thyroid Disease","multiGSEA"
"620","(KEGG) Inflammatory bowel disease",0.853333333333333,0.96478838116328,0.491428571428571,1,0.972809667673716,0.997416020671835,0.999436258636338,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Inflammatory Bowel Disease","multiGSEA"
"621","(KEGG) Systemic lupus erythematosus",0.40406976744186,0.766262489087205,NA,NA,NA,NA,0.766262489087205,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Systemic Lupus Erythematosus","multiGSEA"
"622","(KEGG) Rheumatoid arthritis",0.316265060240964,0.697577544219431,0.688679245283019,1,NA,NA,0.697577544219431,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Rheumatoid Arthritis","multiGSEA"
"623","(KEGG) Allograft rejection",0.00802797358879331,0.166446652407648,0.00574325376127661,0.116013725977788,0.516034985422741,0.997416020671835,0.642599488936228,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Allograft Rejection","multiGSEA"
"624","(KEGG) Graft-versus-host disease",0.236923076923077,0.660124742840349,0.00234026313589155,0.0590916441812616,0.997416020671835,0.997416020671835,0.829132227441848,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Graft-Versus-Host Disease","multiGSEA"
"625","(KEGG) Hypertrophic cardiomyopathy",0.411575562700965,0.766262489087205,0.721485411140584,1,0.64527027027027,0.997416020671835,0.993632838581124,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Hypertrophic Cardiomyopathy","multiGSEA"
"626","(KEGG) Arrhythmogenic right ventricular cardiomyopathy",0.444767441860465,0.788551228901392,0.281481481481481,0.987727708533078,NA,NA,0.984481782557898,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Arrhythmogenic Right Ventricular Cardiomyopathy","multiGSEA"
"627","(KEGG) Dilated cardiomyopathy",0.516528925619835,0.825116599128374,0.907975460122699,1,0.424390243902439,0.997416020671835,0.995836428305032,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Dilated Cardiomyopathy","multiGSEA"
"628","(KEGG) Viral myocarditis",0.58,0.832033196153505,0.0821114369501466,0.578599195253359,0.308157099697885,0.997416020671835,0.988829696001689,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Viral Myocarditis","multiGSEA"
"629","(KEGG) Fluid shear stress and atherosclerosis",0.111842105263158,0.582741617357002,0.936997319034853,1,0.0661770198633032,0.997416020671835,0.98320911895702,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Fluid Shear Stress And Atherosclerosis","multiGSEA"
"630","(KEGG) Valine, leucine and isoleucine biosynthesis",NA,NA,NA,NA,NA,NA,NA,NA,"X1O2NoCyA vs X19O2NoCyA",NA,"Valine, Leucine And Isoleucine Biosynthesis","multiGSEA"
"631","(KEGG) D-Arginine and D-ornithine metabolism",NA,NA,NA,NA,NA,NA,NA,NA,"X1O2NoCyA vs X19O2NoCyA",NA,"D-Arginine And D-Ornithine Metabolism","multiGSEA"
"632","(KEGG) Neomycin, kanamycin and gentamicin biosynthesis",NA,NA,NA,NA,NA,NA,NA,NA,"X1O2NoCyA vs X19O2NoCyA",NA,"Neomycin, Kanamycin And Gentamicin Biosynthesis","multiGSEA"
"633","(KEGG) Protein digestion and absorption",NA,NA,NA,NA,NA,NA,NA,NA,"X1O2NoCyA vs X19O2NoCyA",NA,"Protein Digestion And Absorption","multiGSEA"
"634","(KEGG) Nicotine addiction",NA,NA,NA,NA,NA,NA,NA,NA,"X1O2NoCyA vs X19O2NoCyA",NA,"Nicotine Addiction","multiGSEA"
"635","(KEGG) Glycolysis / Gluconeogenesis",2.89998121735205e-11,9.01894158596488e-09,0.000204049137432012,0.00772836108023745,0.423116615067079,0.995535714285714,0.000848210711411273,0.131896765624453,"X19O2NoCyA - X1O2PlusCyA",0.879765854102422,"Glycolysis / Gluconeogenesis","multiGSEA"
"636","(KEGG) Citrate cycle (TCA cycle)",0.609075043630017,0.849427527214957,0.00626251168472838,0.0903590971653666,0.635989010989011,0.995535714285714,0.908865475831842,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Citrate Cycle (Tca Cycle)","multiGSEA"
"637","(KEGG) Pentose phosphate pathway",0.148984198645598,0.532575698606679,0.31937984496124,0.593693822228563,0.213077790304397,0.995535714285714,0.954839177048524,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Pentose Phosphate Pathway","multiGSEA"
"638","(KEGG) Pentose and glucuronate interconversions",0.559210526315789,0.832126668345505,0.326732673267327,0.594164248176328,NA,NA,0.802099913239266,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Pentose And Glucuronate Interconversions","multiGSEA"
"639","(KEGG) Fructose and mannose metabolism",3.79052448859616e-05,0.00196475519325568,0.000182854632655975,0.00772836108023745,0.882002383790226,0.995535714285714,0.0601694506221891,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Fructose And Mannose Metabolism","multiGSEA"
"640","(KEGG) Galactose metabolism",0.151982378854626,0.53408270397908,0.0108887731028217,0.137470760423124,0.406885758998435,0.995535714285714,0.823478452420044,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Galactose Metabolism","multiGSEA"
"641","(KEGG) Ascorbate and aldarate metabolism",0.08300395256917,0.397141988446336,0.33264887063655,0.594164248176328,NA,NA,0.493658357399619,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Ascorbate And Aldarate Metabolism","multiGSEA"
"642","(KEGG) Fatty acid biosynthesis",0.82,0.952217882549867,0.0227662186054646,0.20917811205581,0.258953168044077,0.995535714285714,0.977502680779494,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Fatty Acid Biosynthesis","multiGSEA"
"643","(KEGG) Fatty acid elongation",0.529545454545455,0.807297237076649,0.0470219435736677,0.254422301836095,0.46831955922865,0.995535714285714,0.948380636288656,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Fatty Acid Elongation","multiGSEA"
"644","(KEGG) Fatty acid degradation",0.941451990632319,0.990955278178511,3.21912943015919e-06,0.000325132072446078,0.67237687366167,0.995535714285714,0.817469091727553,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Fatty Acid Degradation","multiGSEA"
"645","(KEGG) Synthesis and degradation of ketone bodies",0.602620087336245,0.848030982631548,0.272131147540984,0.557133362871068,0.019389043175545,0.77710843373494,0.867940308912471,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Synthesis And Degradation Of Ketone Bodies","multiGSEA"
"646","(KEGG) Steroid biosynthesis",0.881944444444444,0.978234416255309,0.0393081761006289,0.238207547169811,0.983471074380165,0.995535714285714,0.988211364846312,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Steroid Biosynthesis","multiGSEA"
"647","(KEGG) Primary bile acid biosynthesis",0.93681917211329,0.990955278178511,0.0210716600019381,0.20917811205581,NA,NA,0.864159940795554,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Primary Bile Acid Biosynthesis","multiGSEA"
"648","(KEGG) Ubiquinone and other terpenoid-quinone biosynthesis",0.912854030501089,0.985024074989473,0.679671457905544,0.82127228789759,NA,NA,0.985578747759972,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Ubiquinone And Other Terpenoid-Quinone Biosynthesis","multiGSEA"
"649","(KEGG) Steroid hormone biosynthesis",0.0535714285714286,0.309511961722488,0.0115324999142681,0.139773898960929,NA,NA,0.132164525388261,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Steroid Hormone Biosynthesis","multiGSEA"
"650","(KEGG) Oxidative phosphorylation",0.218150087260035,0.607631306746351,0.10459587955626,0.364282201213181,0.565934065934066,0.995535714285714,0.92880988168718,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Oxidative Phosphorylation","multiGSEA"
"651","(KEGG) Arginine biosynthesis",0.291111111111111,0.64668253968254,0.0770491803278689,0.322936776061776,NA,NA,0.476564953722071,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Arginine Biosynthesis","multiGSEA"
"652","(KEGG) Purine metabolism",0.0547368421052632,0.309511961722488,0.976090014064698,0.991451787140106,0.833510074231177,0.995535714285714,0.995329693134515,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Purine Metabolism","multiGSEA"
"653","(KEGG) Caffeine metabolism",0.128458498023715,0.48960088691796,0.65631067961165,0.814954276492738,NA,NA,0.730837288460672,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Caffeine Metabolism","multiGSEA"
"654","(KEGG) Pyrimidine metabolism",0.84982332155477,0.958391355923462,0.0247736048877796,0.220646819447419,0.134160090191657,0.987311178247734,0.967576735304806,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Pyrimidine Metabolism","multiGSEA"
"655","(KEGG) Alanine, aspartate and glutamate metabolism",0.0744920993227991,0.379787588350664,0.0422535211267606,0.246208017334778,0.356807511737089,0.995535714285714,0.825522041042964,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Alanine, Aspartate And Glutamate Metabolism","multiGSEA"
"656","(KEGG) Glycine, serine and threonine metabolism",0.00037899971008548,0.0107153554396895,0.0156094385133297,0.168916423912104,0.470149253731343,0.995535714285714,0.355018375760752,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Glycine, Serine And Threonine Metabolism","multiGSEA"
"657","(KEGG) Cysteine and methionine metabolism",0.0167479250122875,0.157836505418831,0.140060240963855,0.425852981969487,0.579710144927536,0.995535714285714,0.79457648956495,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Cysteine And Methionine Metabolism","multiGSEA"
"658","(KEGG) Valine, leucine and isoleucine degradation",0.00515333042912406,0.0824985201824163,0.000124100973468244,0.00626709916014634,0.892857142857143,0.995535714285714,0.231633750011326,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Valine, Leucine And Isoleucine Degradation","multiGSEA"
"659","(KEGG) Lysine degradation",0.449438202247191,0.770345506105677,0.00713485475067055,0.0977662749543406,0.206653225806452,0.995535714285714,0.882890211174603,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Lysine Degradation","multiGSEA"
"660","(KEGG) Arginine and proline metabolism",0.0053053710728242,0.0824985201824163,0.000269922901241887,0.00908740434181018,0.28544776119403,0.995535714285714,0.256005881416077,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Arginine And Proline Metabolism","multiGSEA"
"661","(KEGG) Histidine metabolism",0.0299937026823084,0.241647241647242,0.0226777376322305,0.20917811205581,NA,NA,0.14277462468811,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Histidine Metabolism","multiGSEA"
"662","(KEGG) Tyrosine metabolism",0.405092592592593,0.763538159371493,0.680327868852459,0.82127228789759,NA,NA,0.876610599272475,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Tyrosine Metabolism","multiGSEA"
"663","(KEGG) Phenylalanine metabolism",0.364628820960699,0.72692027768447,0.783177570093458,0.898874256584537,NA,NA,0.907982482334049,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Phenylalanine Metabolism","multiGSEA"
"664","(KEGG) Tryptophan metabolism",0.115124153498871,0.471100154449329,0.0517241379310345,0.260625379477838,0.67237687366167,0.995535714285714,0.863779486194103,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Tryptophan Metabolism","multiGSEA"
"665","(KEGG) Phenylalanine, tyrosine and tryptophan biosynthesis",0.578494623655914,0.840982744107744,0.843283582089552,0.932207401032702,NA,NA,0.960911294104771,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Phenylalanine, Tyrosine And Tryptophan Biosynthesis","multiGSEA"
"666","(KEGG) beta-Alanine metabolism",0.00668753837506817,0.0904271493324435,0.00471725906752363,0.0864527614351639,0.67237687366167,0.995535714285714,0.4801355747478,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Beta-Alanine Metabolism","multiGSEA"
"667","(KEGG) Taurine and hypotaurine metabolism",0.112962962962963,0.46841975308642,0.634496919917864,0.814954276492738,NA,NA,0.71828292146004,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Taurine And Hypotaurine Metabolism","multiGSEA"
"668","(KEGG) Phosphonate and phosphinate metabolism",0.637218045112782,0.861629617522066,0.440298507462687,0.687216052051513,0.011400825944774,0.735353273437924,0.898473449241275,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Phosphonate And Phosphinate Metabolism","multiGSEA"
"669","(KEGG) Selenocompound metabolism",0.596069868995633,0.846495718162466,0.163934426229508,0.439576381836646,0.659340659340659,0.995535714285714,0.977870750070631,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Selenocompound Metabolism","multiGSEA"
"670","(KEGG) D-Glutamine and D-glutamate metabolism",0.219924812030075,0.607631306746351,0.259328358208955,0.549158526538778,NA,NA,0.610452882536204,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"D-Glutamine And D-Glutamate Metabolism","multiGSEA"
"671","(KEGG) Glutathione metabolism",0.606407322654462,0.849427527214957,0.603395061728395,0.798378618793466,0.669421487603306,0.995535714285714,0.995189847473815,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Glutathione Metabolism","multiGSEA"
"672","(KEGG) Starch and sucrose metabolism",0.0156005407670208,0.156508650920757,0.00533112443626139,0.0864527614351639,0.326328800988875,0.995535714285714,0.555773078376309,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Starch And Sucrose Metabolism","multiGSEA"
"673","(KEGG) N-Glycan biosynthesis",0.000307316898817487,0.00955755555322385,0.0771604938271605,0.322936776061776,0.944903581267218,0.995535714285714,0.45678211259685,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"N-Glycan Biosynthesis","multiGSEA"
"674","(KEGG) Mucin type O-glycan biosynthesis",0.101321585903084,0.437652961331375,0.00475113190083554,0.0864527614351639,NA,NA,0.141255454058824,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Mucin Type O-Glycan Biosynthesis","multiGSEA"
"675","(KEGG) Various types of N-glycan biosynthesis",0.276169265033408,0.64561708966718,0.592400690846287,0.792221736914901,NA,NA,0.799492103852861,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Various Types Of N-Glycan Biosynthesis","multiGSEA"
"676","(KEGG) Mannose type O-glycan biosynthesis",0.810126582278481,0.950752328636255,0.242718446601942,0.53292528493035,NA,NA,0.890032575836716,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Mannose Type O-Glycan Biosynthesis","multiGSEA"
"677","(KEGG) Amino sugar and nucleotide sugar metabolism",0.00186149576450548,0.0340544225153649,0.00742120238927338,0.0977662749543406,0.0297973778307509,0.77710843373494,0.0868585487605051,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Amino Sugar And Nucleotide Sugar Metabolism","multiGSEA"
"678","(KEGG) Glycosaminoglycan degradation",0.0644444444444444,0.351617933723197,0.450777202072539,0.687216052051513,NA,NA,0.530160564452637,0.999994885284405,"X19O2NoCyA - X1O2PlusCyA",2.22129844009703e-06,"Glycosaminoglycan Degradation","multiGSEA"
