"","Pathway","Method","Contrast","negativelog10pvalue","pvalue","FDR","negativelog10FDR"
"884","IL-17 signaling pathway","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",2.07099877545263,0.00849182869409776,0.019458662736224,1.7108870091979
"887","Galactose metabolism","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",8.19034452863382,6.45142230453116e-09,5.09894797195514e-08,7.29251941941281
"890","Th17 cell differentiation","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",4.32437329545535,4.73834528284866e-05,0.000180810497822509,3.74277635807507
"891","Cysteine and methionine metabolism","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",6.05827106606594,8.74437822153624e-07,4.3578540645033e-06,5.36072731746795
"892","Estrogen signaling pathway","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",14.8256482578417,1.49400393777192e-15,2.6716305710745e-14,13.5732235956112
"8951","Focal adhesion","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",8.1293956226595,7.42342589217574e-09,5.73742746920701e-08,7.24128279163721
"8961","TNF signaling pathway","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",7.33796603705509,4.59233924706095e-08,2.92882055476894e-07,6.53330723619174
"897","Gastric cancer","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",4.83449944337594,1.46386341374547e-05,6.06837924243577e-05,4.21692728586973
"8991","Shigellosis","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",10.3853933284496,4.11724462779278e-11,4.41756129476119e-10,9.35481741583549
"900","Endocrine resistance","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",10.3918784568787,4.05622038319358e-11,4.40389641603874e-10,9.35616290461215
"901","Chemokine signaling pathway","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",2.57780982852715,0.00264356608448927,0.00690811538410951,2.16064041715791
"902","Insulin secretion","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",3.02194191953821,0.000950731931484929,0.00277906256895595,2.55610167522824
"904","Type II diabetes mellitus","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",5.2030763875776,6.26503659942719e-06,2.78717725789151e-05,4.55483541030494
"9051","Transcriptional misregulation in cancer","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",7.86234374791479,1.37295483895993e-08,9.9375778819957e-08,7.00271945470393
"906","Toxoplasmosis","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",3.65384873132729,0.000221896917212709,0.000733224596007213,3.1347629750641
"907","Osteoclast differentiation","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",1.67582134415601,0.021094957553337,0.0435262472593741,1.36124877517668
"9081","MAPK signaling pathway","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",11.1416914631692,7.21619959252791e-12,8.57918674918469e-11,10.0665538784778
"910","Citrate cycle (TCA cycle)","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",4.4816459094929,3.2987856031349e-05,0.000129119848500387,3.8890069921905
"12","Hepatocellular carcinoma","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",3.29398037213721,0.000508182409256251,0.0109065683283804,1.96231187548758
"36","Melanoma","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",1.8682204756341,0.0135450160619923,0.130935155265926,0.882943732454805
"67","Phagosome","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",1.65006338047381,0.0223839444583062,0.179760292419012,0.745306234114405
"8","cGMP-PKG signaling pathway","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",1.49866567949464,0.0317200833992642,0.243498287270822,0.613504089198615
"911","HIF-1 signaling pathway","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",4.3427322460377,4.5422156987784e-05,0.00263448510529147,2.57930425247476
"1011","Parkinson disease","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",5.54962512188166,2.82081677803524e-06,0.000245411059689066,3.61010586926304
"136","Oocyte meiosis","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",6.76488329919767,1.71837007440874e-07,3.09416056072785e-05,4.50945715384645
"142","Wnt signaling pathway","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",3.58991132225922,0.000257092068044317,0.0070632662904807,2.15099442020978
"15","mRNA surveillance pathway","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",3.2820423698178,0.000522345226455,0.0109065683283804,1.96231187548758
"179","Tuberculosis","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",3.31808445269305,0.000480745853755405,0.0109065683283804,1.96231187548758
"2512","cAMP signaling pathway","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",4.14545255329576,7.15397547041034e-05,0.00339488654141291,2.46917473545172
"2610","FoxO signaling pathway","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",2.55964644269221,0.00275647182225339,0.0399688414226742,1.39827844045723
"2810","Glucagon signaling pathway","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",3.25004602971074,0.000562281727295481,0.0112888869864708,1.9473488746793
"3010","Endometrial cancer","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",1.68733725794278,0.0205429468281962,0.175740878814839,0.755127206183984
"315","Adherens junction","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",1.36879738624559,0.0427762405916106,0.314495740687616,0.502385231962404
"3410","Chemical carcinogenesis - receptor activation","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",2.09855246845871,0.00796980199132545,0.0832047327894377,1.07985196979247
"3511","Fluid shear stress and atherosclerosis","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",2.45336363076627,0.00352075957641764,0.0448252804607319,1.34847698448374
"43","Salmonella infection","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",1.80836992570831,0.0155464084705996,0.144914736100946,0.838887449712245
"455","Amyotrophic lateral sclerosis","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",3.55628069371772,0.000277791726068867,0.00725036405039742,2.13964018637944
"528","Hepatitis B","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",2.36172647801464,0.00434783968227062,0.0493385285683753,1.30681380669395
"531","Gap junction","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",1.76380410793804,0.0172264541301208,0.155038087171087,0.809561598498717
"5510","Renal cell carcinoma","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",3.77932608046327,0.000166216418230475,0.00578433135442053,2.23774683651669
"573","Influenza A","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",1.89867658860094,0.0126276754514006,0.124370690294927,0.905281955199468
"584","Kaposi sarcoma-associated herpesvirus infection","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",2.62449641115346,0.00237412504153184,0.0354083791908464,1.45089395250148
"602","Growth hormone synthesis, secretion and action","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",2.38146233006141,0.00415468086649235,0.0492896230070228,1.30724450354533
"6210","Pathways in cancer","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",3.60289433967362,0.000249520171544965,0.0070632662904807,2.15099442020978
"691","Herpes simplex virus 1 infection","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",2.36655851259241,0.0042997329932936,0.0493385285683753,1.30681380669395
"729","Alzheimer disease","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",3.63295354249833,0.000232834031238048,0.0070632662904807,2.15099442020978
"7310","Amphetamine addiction","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",1.94124893199587,0.0114485653634077,0.114925983071131,0.939581772628411
"755","Gastric acid secretion","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",2.89033512569076,0.00128725585039128,0.0223982517968083,1.64978587740816
"771","Human T-cell leukemia virus 1 infection","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",2.23014447215263,0.00588647803541565,0.0640154486351452,1.19371520652596
"845","Glioma","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",2.48174298287253,0.00329804834191018,0.0432011267288293,1.36450492620055
"853","Calcium signaling pathway","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",2.1657821300883,0.00682681084783116,0.0727264339299564,1.13830770711455
"886","Necroptosis","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",8.38265887187826,4.14324989593703e-09,2.16277644567913e-06,5.664988368876
"893","Thyroid hormone signaling pathway","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",2.72396046614465,0.00188816322089603,0.0289888588619921,1.53776888018464
"921","Adrenergic signaling in cardiomyocytes","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",2.81663402089041,0.00152533761136641,0.0256847171978472,1.59032521172242
"933","Insulin signaling pathway","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",1.5479489807164,0.0283172463662861,0.220620934376139,0.656353280414967
"951","Chemical carcinogenesis - reactive oxygen species","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",3.16673414076956,0.000681186228430835,0.0131696004163295,1.88042740192628
"961","Progesterone-mediated oocyte maturation","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",5.25456209511852,5.56465065587704e-06,0.000414963948909687,3.38198963213051
"1072","JAK-STAT signaling pathway","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",2.48734405962771,0.00325578666734334,0.0432011267288293,1.36450492620055
"1082","Proteoglycans in cancer","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",2.41722558350368,0.00382625946127669,0.0472412665738577,1.32567846714101
"1092","Autophagy - animal","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",1.67345715973266,0.0212101060638599,0.175740878814839,0.755127206183984
"1111","Endocytosis","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",2.08123620661609,0.00829399546155988,0.0848914829594953,1.07113587971176
"1132","Diabetic cardiomyopathy","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",2.40988051456368,0.0038915219591492,0.0472412665738577,1.32567846714101
"1162","Pathways of neurodegeneration - multiple diseases","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",5.57712695342517,2.64772603937567e-06,0.000245411059689066,3.61010586926304
"1171","Human papillomavirus infection","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",1.43159102558729,0.0370176610412839,0.280046653094931,0.552769613322285
"1201","Huntington disease","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",4.22542258517061,5.95082823337023e-05,0.00310633233781926,2.50775208216834
"1211","Protein processing in endoplasmic reticulum","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",2.23562150040903,0.00581270790318286,0.0640154486351452,1.19371520652596
"123","Long-term potentiation","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",6.75000640212905,1.7782531958206e-07,3.09416056072785e-05,4.50945715384645
"1241","Prion disease","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",3.34185301968024,0.000455142069954279,0.0107992800234606,1.96660519750018
"1281","TGF-beta signaling pathway","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",1.69696957084542,0.0200923358607026,0.174803321988112,0.757450318226803
"1291","Regulation of actin cytoskeleton","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",2.75160504734403,0.00177171944900788,0.0280253803752156,1.55244848421966
"1331","Spinocerebellar ataxia","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",4.42575311059464,3.75186228949074e-05,0.00244809014389271,2.61117259458432
"134","Aldosterone synthesis and secretion","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",1.66370280709395,0.0216918799831909,0.176924396112901,0.752212278075579
"1371","Prostate cancer","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",5.8810664291596,1.31502367237485e-06,0.000171610589244918,3.7654559174853
"1402","PI3K-Akt signaling pathway","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",2.48011543787485,0.0033104311669601,0.0432011267288293,1.36450492620055
"1412","Lipid and atherosclerosis","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",3.85726715161444,0.000138909787961266,0.00517935066541293,2.28572468429041
"1481","ErbB signaling pathway","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",1.76425980639478,0.0172083881590996,0.155038087171087,0.809561598498717
"1492","Dopaminergic synapse","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",2.93634423026759,0.00115785925054878,0.0215858045995165,1.66583175860755
"151","Axon guidance","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",4.1072220448883,7.8122827821712e-05,0.00339834301024447,2.46873278793367
"1522","Neurotrophin signaling pathway","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",4.05703652237915,8.76927072083781e-05,0.00352119947405949,2.45330937168372
"1532","Sphingolipid signaling pathway","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",1.58941217284652,0.0257387722568794,0.203570289668046,0.691285605386124
"1552","Vascular smooth muscle contraction","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",3.44678185442674,0.00035745234092842,0.00888524390307788,2.0513306461584
"1562","Thyroid hormone synthesis","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",1.7114895576274,0.0194316841368536,0.171921002024366,0.764671066267284
"1601","Th17 cell differentiation","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",2.52007013960561,0.00301946403030277,0.0425989249680553,1.37060136067035
"1741","Oxytocin signaling pathway","Phosphoproteomics","X1O2PlusCyA - X1O2NoCyA",3.73905255146042,0.000182367501661442,0.00594973974170453,2.22550203111408
"1942","Autophagy - other","Phosphoproteomics","X1O2NoCyA - X19O2NoCyA",2.76891460812824,0.00170249322319703,0.0277719207034015,1.55639408344589
"2532","Cellular senescence","Phosphoproteomics","X1O2NoCyA - X19O2NoCyA",1.85369329272966,0.0140057608765731,0.132927403228567,0.876385479221641
"2732","NOD-like receptor signaling pathway","Phosphoproteomics","X1O2NoCyA - X19O2NoCyA",1.6788099084549,0.0209502925360063,0.175740878814839,0.755127206183984
"368","Autophagy - other","Phosphoproteomics","X19O2NoCyA - X1O2PlusCyA",2.90476251157514,0.00124519534489817,0.0223982517968083,1.64978587740816
"4271","Cellular senescence","Phosphoproteomics","X19O2NoCyA - X1O2PlusCyA",1.37639138775712,0.0420347638824996,0.313459239238068,0.503818924769114
