"","ingroup_n","ingroupnames","ingroup_mean","outgroup_n","outgroup_mean","zscore","oddsratio","pvalue","BH_pvalue","SignedBH_pvalue","background_n","background_mean","Method","Pathway","Contrast","negativelog10pvalue","negativelog10FDR"
"Huntington Disease11",258,"RCOR1, SIN3A, ITPR1, TFAM, NRF1, SOD2, SOD1, TP53, HIP1, CASP8, CASP3, CASP9, BAX, TRAF2, MTOR, RB1CC1, ATG101, AMBRA1, PIK3R4, PIK3C3, MAP2K7, TUBB, HTT, CYCS, SDHA, SDHB, UQCRFS1, CYC1, CLTA, CLTB, CLTC, AP2B1, AP2M1, AP2S1, CREB1, PSMA6, PSMA2, PSMA4, PSMA7, PSMA5, PSMA1, PSMA3, PSMB6, PSMB7, PSMB3, PSMB2, PSMB5, PSMB1, PSMB4, PSMC2, PSMC1, PSMC4, PSMC6, PSMC3, PSMC5, PSMD2, PSMD1, PSMD3, PSMD9, PSMD12, PSMD11, PSMD6, PSMD7, PSMD13, PSMD4, PSMD14, PSMD8, UQCRQ, UQCR10, UQCRB, UQCRC1, UQCRC2, UQCRH, HDAC1, HDAC2, PLCB3, AP2A1, AP2A2, MAPK9, ATG2B, BECN1, KIF5B, KLC2, KLC4, PSMA8, ADRM1",8.76776489866093,258,8.73893745527759,-0.0143892763514129,0.0288274433833386,0.869336582090914,0.995091010812567,NA,NA,NA,"Proteomics","Huntington Disease","X1O2PlusCyA - X19O2NoCyA",0.0608120446749017,0.00213719695664657
"Spinocerebellar Ataxia11",222,"SPTBN2, ATXN3, TRAF2, MTOR, RB1CC1, ATG101, AMBRA1, PIK3R4, PIK3C3, PEO1, ATXN10, OMA1, OPA1, CIC, ITPR1, NOP56, NFYA, MCU, AFG3L2, GTF2B, CYCS, PRKCA, ITPR2, ITPR3, PSMA6, PSMA2, PSMA4, PSMA7, PSMA5, PSMA1, PSMA3, PSMB6, PSMB7, PSMB3, PSMB2, PSMB5, PSMB1, PSMB4, PSMC2, PSMC1, PSMC4, PSMC6, PSMC3, PSMC5, PSMD2, PSMD1, PSMD3, PSMD9, PSMD12, PSMD11, PSMD6, PSMD7, PSMD13, PSMD4, PSMD14, PSMD8, PLCB3, ATXN2L, ATXN2, MAPK9, ATG2B, BECN1, ATP2A2, ATP2A3, PUM2, PUM1, PIK3CA, PIK3CB, PIK3CD, PIK3R1, TBPL2, RBPJL, PSMA8, ADRM1",8.48949514925584,222,8.4222340058242,-0.0279683973035401,0.067261143431633,0.764090218003103,0.995091010812567,NA,NA,NA,"Proteomics","Spinocerebellar Ataxia","X1O2PlusCyA - X19O2NoCyA",0.116855360183844,0.00213719695664657
"Prion Disease11",225,"STIP1, SOD1, BAX, FYN, NOTCH1, HSPA5, CASP9, CASP3, EIF2AK3, BAD, EIF2S1, MCU, TUBB, PRKCD, CYBA, NCF4, CYCS, ITPR1, ITPR2, ITPR3, PSMA6, PSMA2, PSMA4, PSMA7, PSMA5, PSMA1, PSMA3, PSMB6, PSMB7, PSMB3, PSMB2, PSMB5, PSMB1, PSMB4, PSMC2, PSMC1, PSMC4, PSMC6, PSMC3, PSMC5, PSMD2, PSMD1, PSMD3, PSMD9, PSMD12, PSMD11, PSMD6, PSMD7, PSMD13, PSMD4, PSMD14, PSMD8, CACNA1D, CSNK2B, CREB1, ATF2, RAC1, RAC2, PRKACA, PRKACB, MAPK1, MAPK3, PSMA8, ADRM1, KIF5B, KLC2, KLC4, PPP3CA, PPP3CC, CSNK2A1, CSNK2A2, PIK3CA, PIK3CB, PIK3CD, PIK3R1",8.79614860941629,225,8.74963522551463,-0.0205845684079949,0.0465133839016634,0.823876119737944,0.995091010812567,NA,NA,NA,"Proteomics","Prion Disease","X1O2PlusCyA - X19O2NoCyA",0.0841380850975701,0.00213719695664657
"Pathways Of Neurodegeneration - Multiple Diseases11",582,"BAD, TUBB, SOD1, RAC1, RAB5A, MTOR, RB1CC1, ATG101, AMBRA1, PIK3R4, PIK3C3, RAB1A, WDR41, SQSTM1, TBK1, TANK, VDAC1, TARDBP, CHMP2B, MCU, EIF2AK3, EIF2S1, HSPA5, TRAF2, HIP1, CASP8, HTRA2, CASP9, CASP3, BAX, PARK7, BCL2L1, TRAP1, ATXN3, VAPB, SIGMAR1, DAXX, MAP2K3, MAP2K6, CCS, CDK5, CASP7, APC, CTNNB1, CSNK1E, PSEN1, HSD17B10, PPID, SPTBN2, MAP2K7, UCHL1, VCP, DERL1, APP, FADD, BID, HTT, CYCS, CAT, FUS, FAS, ITPR1, ITPR2, ITPR3, CACNA1D, CSNK2B, NDUFV1, NDUFV2, NDUFV3, NDUFA2, NDUFA4, NDUFA5, NDUFA6, NDUFA7, NDUFA9, NDUFA10, NDUFB3, NDUFB4, NDUFB5, NDUFB6, NDUFB7, NDUFB9, NDUFB10, NDUFB11, NDUFS1, NDUFS2, NDUFS3, NDUFS6, NDUFS7, NDUFS8, NDUFC2, SDHA, SDHB, UQCRFS1, CYC1, COX5A, COX5B, COX6C, COX7B, PLCG1, PPIF, VDAC2, VDAC3, MFN1, MFN2, PRKCA, CAPN1, FZD6, NRAS, RELA, NFKB1, ARAF, BRAF, MAP2K1, MAP2K2, PSMA6, PSMA2, PSMA4, PSMA7, PSMA5, PSMA1, PSMA3, PSMB6, PSMB7, PSMB3, PSMB2, PSMB5, PSMB1, PSMB4, PSMC2, PSMC1, PSMC4, PSMC6, PSMC3, PSMC5, PSMD2, PSMD1, PSMD3, PSMD9, PSMD12, PSMD11, PSMD6, PSMD7, PSMD13, PSMD4, PSMD14, PSMD8, UBE2L3, UBE2L6, KIF5B, KLC2, KLC4, TUBA4A, TUBAL3, TUBA1C, TUBB3, TUBB4B, TUBB2A, PPP3CA, PPP3CC, CSNK2A1, CSNK2A2, TOMM40, UQCRQ, UQCR10, UQCRB, UQCRC1, UQCRC2, UQCRH, COX4I1, COX7A2, ATG2B, BECN1, MAP1LC3B2, PLCB3, SLC25A4, SLC25A5, SLC25A6, MAPK9, ATXN2L, ATXN2, MAPK14, DVL2, MAPK1, MAPK3, CALM1, CALML3, CAMK2B, CAMK2D, RPS27A, UBA52, PSMA8, ADRM1, UBA1",8.33154613890194,582,8.28818574959628,-0.0199447030630994,0.0433603893056631,0.731675804469953,0.995091010812567,NA,NA,NA,"Proteomics","Pathways Of Neurodegeneration - Multiple Diseases","X1O2PlusCyA - X19O2NoCyA",0.135681306260753,0.00213719695664657
"Cocaine Addiction11",30,"GNAS, CDK5, NFKB1, RELA, CREB1, ATF2, PRKACA, PRKACB, GNAI2, GNAI3",7.61016644078092,30,7.5479336110701,-0.0452548257574954,0.062232829710827,0.861905561255255,0.995091010812567,NA,NA,NA,"Proteomics","Cocaine Addiction","X1O2PlusCyA - X19O2NoCyA",0.0645403170901328,0.00213719695664657
"Amphetamine Addiction11",60,"GNAS, SIRT1, CACNA1D, CAMK4, CREB1, ATF2, PRKCA, CALM1, CALML3, CAMK2B, CAMK2D, PRKACA, PRKACB, PPP1CA, PPP1CB, PPP1CC, PPP3CA, PPP3CC, HDAC1, HDAC2",7.54976340279503,60,7.52814447177644,-0.0106099447810655,0.0216189310185904,0.953101062560518,0.995091010812567,NA,NA,NA,"Proteomics","Amphetamine Addiction","X1O2PlusCyA - X19O2NoCyA",0.0208610462816317,0.00213719695664657
"Morphine Addiction11",39,"GNAS, GNB1, GNB2, GNB4, GNG5, PRKCA, PRKACA, PRKACB, GNAI2, GNAI3, GRK2, GRK6, ARRB2",7.71793903166388,39,7.63388680059121,-0.0378802943824459,0.0840522310726666,0.861613418264748,0.995091010812567,NA,NA,NA,"Proteomics","Morphine Addiction","X1O2PlusCyA - X19O2NoCyA",0.0646875462084967,0.00213719695664657
"Alcoholism11",93,"GNAS, CAMK4, MAP2K1, HAT1, GRB2, CREB1, ATF2, HDAC3, HDAC6, HDAC7, GNB1, GNB2, GNB4, GNG5, NRAS, ARAF, BRAF, PPP1CA, PPP1CB, PPP1CC, PRKACA, PRKACB, HDAC1, HDAC2, CALM1, CALML3, GNAI2, GNAI3, SLC29A1, MAPK1, MAPK3",7.98158771344688,93,7.97388163557856,-0.00462578933850175,0.00770607786831867,0.974498652467391,0.995091010812567,NA,NA,NA,"Proteomics","Alcoholism","X1O2PlusCyA - X19O2NoCyA",0.0112187570865146,0.00213719695664657
"Bacterial Invasion Of Epithelial Cells11",105,"CTNNB1, RAC1, CDC42, CTTN, PXN, CRK, CD2AP, CBL, GAB1, FN1, ILK, RHOG, VCL, RHOA, ITGB1, ACTR2, ACTR3, ARPC5, ARPC4, ARPC3, ARPC2, DNM2, WASF1, WASF2, ELMO1, HCLS1, ARPC1B, ARPC1A, ARPC5L, ACTB, CRKL, PIK3CA, PIK3CB, PIK3CD, PIK3R1",8.43112644620292,105,8.28580181727344,-0.0593087826179335,0.145324628929474,0.656282576689367,0.995091010812567,NA,NA,NA,"Proteomics","Bacterial Invasion Of Epithelial Cells","X1O2PlusCyA - X19O2NoCyA",0.182909125452216,0.00213719695664657
"Vibrio Cholerae Infection11",75,"TJP2, GNAS, PRKCA, SLC12A2, PDIA4, ERO1A, PLCG1, PLCG2, SEC61B, ATP6V0A2, ATP6V1D, ATP6V1H, ATP6V1A, ATP6V1B2, ATP6V0C, ATP6V1C1, ATP6V1E1, ATP6V0A1, ATP6AP1, ATP6V0D1, ATP6V1F, ATP6V1G1, PRKACA, PRKACB, ACTB",8.29931024977618,75,8.24432297093968,-0.0249502563788714,0.0549872788364976,0.879423335136815,0.995091010812567,NA,NA,NA,"Proteomics","Vibrio Cholerae Infection","X1O2PlusCyA - X19O2NoCyA",0.0558020147378077,0.00213719695664657
"Epithelial Cell Signaling In Helicobacter Pylori Infection11",99,"MAP2K4, IKBKG, IKBKB, CASP3, CDC42, RAC1, ADAM17, ADAM10, CSK, GIT1, PTPN11, CHUK, NFKB1, RELA, F11R, PLCG1, PLCG2, LYN, MAPK14, MAPK9, ATP6V0A2, ATP6V1D, ATP6V1H, ATP6V1A, ATP6V1B2, ATP6V0C, ATP6V1C1, ATP6V1E1, ATP6V0A1, ATP6AP1, ATP6V0D1, ATP6V1F, ATP6V1G1",7.81708441623185,99,7.77990265321426,-0.0208707860531325,0.0371817630175926,0.88287972470919,0.995091010812567,NA,NA,NA,"Proteomics","Epithelial Cell Signaling In Helicobacter Pylori Infection","X1O2PlusCyA - X19O2NoCyA",0.0540984566182906,0.00213719695664657
"Pathogenic Escherichia Coli Infection11",243,"CTTN, CDC42, ITGB1, ARHGEF2, RHOA, NCL, TUBB, RAC1, SLC9A3R1, WASF2, PYCARD, RELA, IKBKB, TRAF2, TRADD, MYD88, GAPDH, MAP3K7, NFKB1, ARF6, ARHGEF1, ABI1, FADD, CASP9, CASP7, CASP3, CASP8, BAX, ABCF2, IKBKG, TMED10, RAB1A, EZR, RPS3, FAS, CYCS, BRK1, CHUK, ROCK1, ROCK2, FYN, NCK1, ACTR2, ACTR3, ARPC5, ARPC4, ARPC3, ARPC2, GNA13, NFKBIB, IRAK4, PTPN6, PTPN11, WASF1, PAK2, TUBA4A, TUBAL3, TUBA1C, TUBB3, TUBB4B, TUBB2A, ARPC1B, ARPC1A, ARPC5L, ACTB, WIPF1, TAB1, MAPK9, MAPK14, MAPK1, MAPK3, CYTH1, NCKAP1L, CYFIP2, MYH9, MYH10, MYO1D, MYO1E, MYO5A, MYO1G, TNFRSF10B",8.73483418689792,243,8.66287041735769,-0.0307732389207041,0.0719637695402344,0.730482008758709,0.995091010812567,NA,NA,NA,"Proteomics","Pathogenic Escherichia Coli Infection","X1O2PlusCyA - X19O2NoCyA",0.136390475955605,0.00213719695664657
"Shigellosis11",342,"TRADD, MAP3K7, NFKB1, IKBKG, RIPK2, ARHGEF2, TRAF2, BCL10, UBE2N, TNIP1, U2AF1, CBX3, RPS6KA5, TIFA, RBCK1, PYCARD, GLMN, TBK1, IRF3, MYD88, RELA, PIK3R4, PIK3C3, ATG16L1, ATG5, CALCOCO2, SQSTM1, FNBP1, RAC1, CRK, CTTN, CDC42, DIAPH1, RHOA, ARF6, VCL, ITGB1, PXN, ILK, CAST, CAPNS1, TP53, ATM, BCL2L1, VDAC1, BNIP3, PPID, BAX, CYCS, NFKBIB, IKBKB, TRAF5, PRKCD, PRKCQ, RBX1, CUL1, SKP1, MTOR, AKT1S1, SEPT2, SEPT7, ELMO1, WASF1, WASF2, ACTR2, ACTR3, ARPC5, ARPC4, ARPC3, ARPC2, ROCK1, ROCK2, ITPR1, ITPR2, ITPR3, PLCG1, PLCG2, FOXO1, GSK3A, CAPN1, CHUK, TAB1, MAPK1, MAPK3, UBE2V2, UBE2D1, UBE2D2, MAPK9, RRAGA, RRAGC, RPTOR, MAP1LC3B2, RPS27A, UBA52, CRKL, HCLS1, ARPC1B, ARPC1A, ARPC5L, ACTB, CYTH1, TLN1, ACTN4, PIK3CA, PIK3CB, PIK3CD, PIK3R1, PLCB3, RPS6KB1, HK1, HK2, MYL12B, PFN1, PFN2",8.18472182101231,342,8.12914411410365,-0.0246575927386889,0.0555777069086574,0.745016560509736,0.995091010812567,NA,NA,NA,"Proteomics","Shigellosis","X1O2PlusCyA - X19O2NoCyA",0.127834073482499,0.00213719695664657
"Salmonella Infection11",396,"MYD88, IKBKB, MAP3K7, IKBKG, NFKB1, RELA, PYCARD, GSDMD, RIPK2, SKP1, FBXO22, PKN1, CTNNB1, MYC, RAC1, CDC42, RHOA, RHOG, ABI1, ARF6, DNM2, ROCK2, FHOD1, EXOC7, EXOC2, EXOC4, EXOC5, RALA, TRADD, TRAF2, CASP8, CASP7, CASP3, FADD, RIPK3, GAPDH, PTPRC, FLNA, ANXA2, FYCO1, TUBB, PIK3C3, STX10, GCC2, M6PR, ACBD3, CHUK, RPS3, CSE1L, BRK1, CYCS, IRAK4, MAP2K4, MAP2K7, MAP2K3, MAP2K6, MAP2K1, MAP2K2, KPNA1, LEF1, ACTR2, ACTR3, ARPC5, ARPC4, ARPC3, ARPC2, PIK3CG, RHOH, BAX, ELMO1, RAB7A, DCTN1, DCTN2, DCTN3, DCTN4, DCTN6, ACTR10, VPS16, VPS18, VPS33A, VPS39, RAB5A, RAB5B, RAB5C, MAPK1, MAPK3, MAPK14, MAPK9, TAB1, HSP90AA1, HSP90AB1, HSP90B1, KPNA3, KPNA4, NCKAP1L, CYFIP2, ACTB, ARPC1B, ARPC1A, ARPC5L, CYTH1, PIK3C2A, PIK3CA, PIK3CB, PIK3CD, BIRC2, FLNB, PFN1, PFN2, MYL12B, TNFRSF10B, DYNLL2, DYNC1H1, DYNC1I2, DYNC1LI2, DYNC1LI1, DYNLT1, DYNC2H1, DYNLRB2, DYNLL1, ACTR1B, ACTR1A, KIF5B, KLC2, KLC4, TUBA4A, TUBAL3, TUBA1C, TUBB3, TUBB4B, TUBB2A, ARL8B",8.21406410929552,396,8.14577428458107,-0.0290813183672201,0.0682898247144497,0.678353947857893,0.995091010812567,NA,NA,NA,"Proteomics","Salmonella Infection","X1O2PlusCyA - X19O2NoCyA",0.168543643165949,0.00213719695664657
"Pertussis11",57,"ITGB1, MYD88, IRF3, RHOA, CASP3, CASP7, IRF8, PYCARD, IRAK4, TICAM1, NFKB1, RELA, GNAI2, GNAI3, CFL1, MAPK14, MAPK1, MAPK3, MAPK9",7.88691628371321,57,7.7742468158353,-0.0543245557460596,0.112669467877914,0.758192016641838,0.995091010812567,NA,NA,NA,"Proteomics","Pertussis","X1O2PlusCyA - X19O2NoCyA",0.120220792775121,0.00213719695664657
"Legionellosis11",75,"PYCARD, CASP7, SDHA, BNIP3, BCL2L13, VCP, CASP9, CASP3, CASP8, NFKB2, EEF1G, HSF1, MYD88, SEC22B, CYCS, HSPD1, HBS1L, NFKB1, RELA, RAB1A, RAB1B, EEF1A1, HSPA1B, HSPA2, HSPA8",9.10376140725282,75,8.98570317963447,-0.0482618051595158,0.118058227618349,0.758861000398221,0.995091010812567,NA,NA,NA,"Proteomics","Legionellosis","X1O2PlusCyA - X19O2NoCyA",0.119837765986408,0.00213719695664657
"Yersinia Infection11",219,"ITGB1, FN1, CRK, ARF6, PXN, GIT2, ARHGEF7, WAS, RHOA, WASF2, PYCARD, LIMK1, LCK, PLCG1, RAC1, IKBKB, MAP3K7, IKBKG, MYD88, IRAK4, TBK1, IRF3, RHOG, CDC42, CHUK, TAB1, TICAM1, ACTR2, ACTR3, ARPC5, ARPC4, ARPC3, ARPC2, PTK2B, ROCK1, ROCK2, PKN1, PKN2, ARHGEF1, ITGA4, NFATC1, NFATC2, NFATC3, TRAF2, MAP2K4, MAP2K7, NFKB1, RELA, MAP2K3, MAP2K6, MAP2K1, MAP2K2, ELMO1, RAC2, ARPC1B, ARPC1A, ARPC5L, CRKL, PIP5K1A, ACTB, WIPF1, RPS6KA1, RPS6KA3, VAV1, VAV2, MAPK14, MAPK9, MAPK1, MAPK3, PIK3CA, PIK3CB, PIK3CD, PIK3R1",8.24443918142904,219,8.16172045995719,-0.0458506640418769,0.082718721471851,0.621739547498401,0.995091010812567,NA,NA,NA,"Proteomics","Yersinia Infection","X1O2PlusCyA - X19O2NoCyA",0.206391507227185,0.00213719695664657
"Leishmaniasis11",63,"IFNG, STAT1, MYD88, PTPN6, MARCKSL1, MAP3K7, CYBA, NCF4, ITGA4, ITGB1, JAK1, NFKBIB, NFKB1, RELA, TGFB1, IRAK4, EEF1A1, MAPK1, MAPK3, MAPK14, TAB1",7.88462818820716,63,7.8460848044342,-0.0246754332792391,0.0385433837729616,0.889344664329085,0.995091010812567,NA,NA,NA,"Proteomics","Leishmaniasis","X1O2PlusCyA - X19O2NoCyA",0.0509298961645285,0.00213719695664657
"Chagas Disease11",105,"IFNG, CALR, MYD88, MAP2K4, TGFBR2, SMAD2, FADD, CASP8, TICAM1, FAS, IRAK4, NFKB1, RELA, IKBKG, IKBKB, GNAS, TGFB1, MAPK9, MAPK14, MAPK1, MAPK3, CHUK, GNAI2, GNAI3, PLCB3, PIK3CA, PIK3CB, PIK3CD, PIK3R1, PPP2CA, PPP2CB, PPP2R1A, PPP2R1B, PPP2R2A, PPP2R2D",7.22793082477081,105,7.14126450749532,-0.0407235620654391,0.0866663172754958,0.762986468687441,0.995091010812567,NA,NA,NA,"Proteomics","Chagas Disease","X1O2PlusCyA - X19O2NoCyA",0.117483164045757,0.00213719695664657
"African Trypanosomiasis11",30,"MYD88, IFNG, ICAM1, THOP1, APOA1, FAS, HBB, PRKCA, HBA1, PLCB3",7.49494574544777,30,7.43827638872216,-0.026256353958128,0.0566693567256094,0.91893738037776,0.995091010812567,NA,NA,NA,"Proteomics","African Trypanosomiasis","X1O2PlusCyA - X19O2NoCyA",0.0367140819577083,0.00213719695664657
"Malaria11",18,"ICAM1, CD81, GYPC, MYD88, IFNG, ITGAL",6.64527809810467,18,6.6028565227854,-0.0214902193925724,0.0424215753192705,0.950681944872301,0.995091010812567,NA,NA,NA,"Proteomics","Malaria","X1O2PlusCyA - X19O2NoCyA",0.02196475403028,0.00213719695664657
"Toxoplasmosis11",111,"MYD88, MAP3K7, STAT1, STAT3, CASP9, CASP3, CASP8, IFNG, PPIF, BAD, LDLR, CYCS, IRAK4, IKBKB, IKBKG, NFKBIB, NFKB1, RELA, MAP2K3, MAP2K6, BCL2L1, XIAP, JAK1, PIK3CG, ITGB1, TAB1, CHUK, MAPK1, MAPK3, MAPK9, MAPK14, GNAI2, GNAI3, BIRC2, HSPA1B, HSPA2, HSPA8",7.40955036835356,111,7.37295815765038,-0.0169389654028247,0.0365922107031791,0.899636747146895,0.995091010812567,NA,NA,NA,"Proteomics","Toxoplasmosis","X1O2PlusCyA - X19O2NoCyA",0.0459328133996112,0.00213719695664657
"Amoebiasis11",57,"FN1, CASP3, HSPB1, IFNG, PRDX1, VCL, NFKB1, RELA, GNAS, PRKCA, PIK3CA, PIK3CB, PIK3CD, PIK3R1, PLCB3, PRKACA, PRKACB, SERPINB9, SERPINB3",7.86544570785863,57,7.74111695092173,-0.0603861675417789,0.124328756936901,0.73745450250441,0.995091010812567,NA,NA,NA,"Proteomics","Amoebiasis","X1O2PlusCyA - X19O2NoCyA",0.132264768462736,0.00213719695664657
"Staphylococcus Aureus Infection11",15,"PLG, TST, DSG1, ICAM1, ITGAL",8.00121787862417,15,8.02255209277744,0.0138881781238769,-0.0213342141532653,0.965351433871474,0.995091010812567,NA,NA,NA,"Proteomics","Staphylococcus Aureus Infection","X1O2PlusCyA - X19O2NoCyA",0.0153145540072576,0.00213719695664657
"Tuberculosis11",174,"PIK3C3, EEA1, RAB7A, CTSD, CORO1A, STAT1, IFNG, CREB1, MYD88, IRAK4, CASP3, TRADD, FADD, CASP8, BID, BAD, CASP9, BAX, CD74, CTSS, RHOA, LSP1, RIPK2, SYK, BCL10, CYCS, HSPD1, HSPA9, RAB5A, RAB5B, RAB5C, JAK1, RFX5, NFYA, NFYB, NFYC, CEBPG, NFKB1, RELA, TGFB1, ATP6V0A2, ATP6V1H, ATP6V0C, ATP6V0A1, ATP6AP1, ATP6V0D1, LAMP1, LAMP2, CALM1, CALML3, CAMK2B, CAMK2D, PPP3CA, PPP3CC, MAPK1, MAPK3, MAPK9, MAPK14",7.69442383049358,174,7.6629843468762,-0.0148165767583106,0.031439483617385,0.890019588744709,0.995091010812567,NA,NA,NA,"Proteomics","Tuberculosis","X1O2PlusCyA - X19O2NoCyA",0.0506004347145097,0.00213719695664657
"Hepatitis C11",201,"MAVS, TBK1, SCARB1, CD81, PIAS1, EIF2S1, EIF3E, GRB2, TP53, TRADD, TRAF2, PSME3, LDLR, BAD, IFNG, STAT3, CTNNB1, RB1, FADD, CASP8, CASP3, BID, BAX, CASP9, MYC, TICAM1, FAS, CYCS, IRF3, NFKB1, RELA, IKBKB, IKBKG, JAK1, STAT1, STAT2, EIF2AK3, NRAS, BRAF, ARAF, MAP2K1, MAP2K2, YWHAE, CDK2, CDK6, CHUK, PPP2CA, PPP2CB, PPP2R1A, PPP2R1B, PPP2R2A, PPP2R2D, OAS1, OAS2, OAS3, MAPK1, MAPK3, PIK3CA, PIK3CB, PIK3CD, PIK3R1, MX1, YWHAQ, YWHAB, YWHAG, YWHAH, YWHAZ",7.64487996062769,201,7.59047347226257,-0.0244483557435811,0.0544064883651156,0.805064448782854,0.995091010812567,NA,NA,NA,"Proteomics","Hepatitis C","X1O2PlusCyA - X19O2NoCyA",0.0941693511471869,0.00213719695664657
"Hepatitis B11",213,"VDAC3, CASP9, CASP3, BAX, BIRC5, MYC, STAT3, ATF2, PCNA, PTK2B, GRB2, SMAD4, BAD, NFKB1, DDB1, FADD, CASP8, MAP2K4, SMAD3, TBK1, MAVS, IFIH1, STAT1, STAT2, CDK2, TP53, MYD88, MAP3K7, IRAK4, BID, RB1, DDX3X, TGFBR2, CYCS, ATP6AP1, FAS, TICAM1, TAB1, PRKCA, ARAF, BRAF, MAP2K1, MAP2K2, CREB1, JAK1, NRAS, RELA, NFATC1, NFATC2, NFATC3, IKBKB, IKBKG, TGFB1, IRF3, MAP2K7, MAP2K3, MAP2K6, STAT5B, STAT6, MAPK1, MAPK3, MAPK9, PIK3CA, PIK3CB, PIK3CD, PIK3R1, CHUK, CREBBP, CCNE2, CCNA2, MAPK14",7.46106040362866,213,7.40826894606674,-0.0278076006712936,0.0527914575619173,0.771045518515476,0.995091010812567,NA,NA,NA,"Proteomics","Hepatitis B","X1O2PlusCyA - X19O2NoCyA",0.11291998270576,0.00213719695664657
"Measles11",150,"MYD88, IFIH1, MAVS, IRF3, MSN, CD46, EIF3H, RACK1, EIF2S1, TP53, ADAR, MAP3K7, TBK1, FADD, CASP8, TRADD, BAD, BAX, CASP3, CASP9, BID, BCL2L1, FAS, CYCS, IRAK4, NFKBIB, NFKB1, RELA, JAK1, STAT1, STAT2, STAT3, STAT5B, EIF2AK3, IKBKB, IKBKG, CSNK2B, CDK6, CDK2, OAS1, OAS2, OAS3, PIK3CA, PIK3CB, PIK3CD, PIK3R1, MX1, CHUK, CCNE2, MAPK9",7.26249128041438,150,7.20294831990284,-0.0277810001842656,0.0595429605115401,0.807152816419085,0.995091010812567,NA,NA,NA,"Proteomics","Measles","X1O2PlusCyA - X19O2NoCyA",0.093044233500274,0.00213719695664657
"Human Cytomegalovirus Infection11",249,"MTOR, RHEB, TSC2, TSC1, GRB2, FADD, CASP8, TRADD, BAX, CASP3, STAT3, CASP9, BID, RHOA, TAPBP, JAK1, CTNNB1, MYC, CXCR4, CRK, PXN, PTK2B, GNAS, MAP2K6, TP53, RB1, TRAF5, TRAF2, PDIA3, CALR, B2M, TBK1, IRF3, FAS, CYCS, IKBKG, IKBKB, NFKB1, RELA, NRAS, MAP2K1, MAP2K2, GNB1, GNB2, GNB4, GNG5, NFATC1, NFATC2, NFATC3, ITPR1, ITPR2, ITPR3, GNA13, ROCK1, ROCK2, RAC1, RAC2, PRKCA, CREB1, ATF2, CDK6, ARHGEF1, RPS6KB1, PIK3CA, PIK3CB, PIK3CD, PIK3R1, CHUK, MAPK1, MAPK3, PPP3CA, PPP3CC, CALM1, CALML3, PLCB3, TAP1, GNAI2, GNAI3, PRKACA, PRKACB, CRKL, MAPK14, AKAP13",7.7659052736957,249,7.7117039451018,-0.0277203018698669,0.0542013285938996,0.755190487271158,0.995091010812567,NA,NA,NA,"Proteomics","Human Cytomegalovirus Infection","X1O2PlusCyA - X19O2NoCyA",0.121943489249797,0.00213719695664657
"Influenza A11",171,"PLG, IFIH1, MAVS, TBK1, IRF3, MYD88, IRAK4, PYCARD, ADAR, PML, ICAM1, DNAJC3, DNAJB1, EIF2S1, VDAC1, XPO1, PRKCA, FDPS, CPSF4, PABPN1, RAE1, HNRNPUL1, NUP98, IFNG, STAT1, CALCOCO2, FADD, CASP8, TRADD, BAX, CASP3, CASP9, BID, TICAM1, FAS, CHUK, CYCS, IKBKB, IKBKG, NFKB1, RELA, NFKBIB, JAK1, STAT2, MAP2K1, MAP2K2, PIK3CA, PIK3CB, PIK3CD, PIK3R1, MX1, OAS1, OAS2, OAS3, TNFRSF10B, MAPK1, MAPK3",7.85397050912227,171,7.77668290263797,-0.0383620018580542,0.0772876064842976,0.718697253312952,0.995091010812567,NA,NA,NA,"Proteomics","Influenza A","X1O2PlusCyA - X19O2NoCyA",0.143454014908534,0.00213719695664657
"Human Papillomavirus Infection11",315,"MTOR, RHEB, TSC2, TSC1, BAD, TP53, GRB2, CDK2, FADD, CASP8, CASP3, CDC42, SCRIB, PXN, NFX1, UBE3A, TBK1, IRF3, PSEN1, JAK1, STAT2, STAT1, ISG15, BCAP31, GNAS, BAX, FOXO1, SLC9A3R1, CTNNB1, APC, TRADD, UBR4, CHD4, ATM, ATR, TADA3, PSMC1, FAS, TICAM1, PKM, IKBKG, IKBKB, NFKB1, RELA, NRAS, MAP2K1, MAP2K2, ITGA4, ITGA11, ITGB1, ITGB7, FN1, VTN, PRKCI, DLG1, DLG2, DLG3, RB1, RBL1, CDK6, NOTCH1, CREB1, FZD6, RPS6KB1, PIK3CA, PIK3CB, PIK3CD, PIK3R1, CHUK, MAPK1, MAPK3, COMP, CCNE2, CCNA2, CREBBP, RBPJL, MX1, ATP6V0A2, ATP6V1D, ATP6V1H, ATP6V1A, ATP6V1B2, ATP6V0C, ATP6V1C1, ATP6V1E1, ATP6V0A1, ATP6AP1, ATP6V0D1, ATP6V1F, ATP6V1G1, PRKACA, PRKACB, PPP2CA, PPP2CB, PPP2R1A, PPP2R1B, PPP2R2A, PPP2R5A, PPP2R5C, PPP2R5D, PPP2R5E, PPP2R2D, DVL2, HDAC1, HDAC2",7.48442324388446,315,7.40874555261573,-0.0348316731800395,0.0756776912687318,0.656032144422056,0.995091010812567,NA,NA,NA,"Proteomics","Human Papillomavirus Infection","X1O2PlusCyA - X19O2NoCyA",0.183074880436678,0.00213719695664657
